User screen name,Tweet text,Tweet sentiment,Tweet subjectivity
TheKartel_DKK,"RT @Thomas_Harrer: You're more likely to work with a #Robot in #SouthKorea than anywhere else in the world.
via @wef 
#AI #MachineLearning…",0.25,0.75
IdeaXplorer,"RT @Thomas_Harrer: You're more likely to work with a #Robot in #SouthKorea than anywhere else in the world.
via @wef 
#AI #MachineLearning…",0.25,0.75
cafecomvagas,Akamai: Gartner shares how to meet the network security needs of your digital business: https://t.co/m2lMDLUvLT https://t.co/3RL7sRvW2k,0.0,0.0
sectest9,RT @Approyo: Cloud Security: A Primer for Policymakers | https://t.co/JWFI1JotUi via @CarnegieEndow #Bigdata #infosec #cybersecurity,0.0,0.0
CyberSecurityN8,RT @Approyo: Cloud Security: A Primer for Policymakers | https://t.co/JWFI1JotUi via @CarnegieEndow #Bigdata #infosec #cybersecurity,0.0,0.0
Approyo,Cloud Security: A Primer for Policymakers | https://t.co/JWFI1JotUi via @CarnegieEndow #Bigdata #infosec #cybersecurity,0.0,0.0
SafeSmartTech,"RT @patrickcoomans: Cloud technology great for security but poses systemic risks, according to new report https://t.co/dhM8EKZ6bf @Belgium_…",0.4681818181818182,0.6022727272727273
aglongo,"Cloud technology great for security but poses systemic risks, according to new report https://t.co/Yr8XnSsRS2… https://t.co/3NJrHzbhIW",0.4681818181818182,0.6022727272727273
natalierthom,"RT @garretthinck: Cloud security is one of the most interesting and most under-exposed areas of cybersecurity for the policy world. 

@maur…",0.5,0.5
CyberDuctTape,"RT @patrickcoomans: Cloud technology great for security but poses systemic risks, according to new report https://t.co/dhM8EKZ6bf @Belgium_…",0.4681818181818182,0.6022727272727273
davidryanmundy,RT @WSTAorg: How do you innovate in an industry that is highly regulated? Find out how to embrace the cloud while maintaining continuous se…,0.16,0.5399999999999999
shakirov2036,"RT @maurertim: THREAD: In our new @CarnegieEndow @CarnegieCyber paper “Cloud Security: A Primer for Policymakers”, @garretthinck and I expl…",0.13636363636363635,0.45454545454545453
NexComposite,"RT @Thomas_Harrer: You're more likely to work with a #Robot in #SouthKorea than anywhere else in the world.
via @wef 
#AI #MachineLearning…",0.25,0.75
SecurityNewsbot,"#Cloud technology great for #security but poses systemic risks, according to new report https://t.co/cSv71uXyt4 #CSO",0.4681818181818182,0.6022727272727273
Dickinson_Assoc,"Looking to build agile #analytics without worrying about infrastructure, data security or data integration? @SAP Da… https://t.co/2UY8ULbuod",0.5,0.75
OracleSecurity,RT @CyberNews_com: Most respondents in the Cloud Threat Report from @Oracle &amp; @KPMG say their organization had experienced data losses from…,0.65,0.7
negativeindex,"RT @sjhilt: This week in #TrendMicro's security news, get the details on @TrendMicro and @Snyksec's partnership to fight open-source securi…",0.0,0.0
garretthinck,Cloud security is one of the most interesting and most under-exposed areas of cybersecurity for the policy world.… https://t.co/uswAxckGgm,0.5,0.5
LinuxFansclub,Onlive Server Launched Cost-Efficient India VPS Server Hosting Service with Hypervisor KVM Cloud Panel - EIN News https://t.co/cdLeDspi0Y,0.0,0.0
patrickcoomans,"Cloud technology great for security but poses systemic risks, according to new report https://t.co/dhM8EKZ6bf… https://t.co/9zFSTFLIEf",0.4681818181818182,0.6022727272727273
SofiaITC,"Cloud technology great for security but poses systemic risks, according to new report https://t.co/Q9ryoilEuL… https://t.co/mzrNtCoANh",0.4681818181818182,0.6022727272727273
GetCalCISO,"Cloud technology great for security but poses systemic risks, according to new report https://t.co/ViP1MgDBxX https://t.co/L48gdIQgR3",0.4681818181818182,0.6022727272727273
taizun_tapia,"RT @RealGophersShip: ory/hydra (1.7.3): OAuth2 Server and OpenID Certified™ OpenID Connect Provider written in Go - cloud native, security-…",0.0,0.0
RigneySec,"Cloud technology great for security but poses systemic risks, according to new report https://t.co/csd7Ognpeq https://t.co/cXNw1chcio",0.4681818181818182,0.6022727272727273
infosecexpert,"Cloud technology great for security but poses systemic risks, according to new report https://t.co/YpvdMBqHun https://t.co/ONyiKuEdEs",0.4681818181818182,0.6022727272727273
thedpsadvisors,"Cloud technology great for security but poses systemic risks, according to new report https://t.co/BaomIBQ2M5 https://t.co/53Ac7pgLck",0.4681818181818182,0.6022727272727273
AlexanderNet,Five critical cloud security challenges and how to overcome them https://t.co/rGCRY8ROFm #cybersecuritynews,0.0,0.8
tmj_NHC_secure,This #security job might be a great fit for you. Click the link in our bio to see it and more. Principal Cloud Data… https://t.co/jkkHydddNk,0.5666666666666668,0.5499999999999999
AquiaSolutions,"Cloud technology great for security but poses systemic risks, according to new report: Although nearly 30 years old… https://t.co/zzmDW2n4Z6",0.34545454545454546,0.5348484848484848
SofiaSZM,My Daily #TopStory: Five critical cloud security challenges and how to overcome them - Help Net Security… https://t.co/o6zS4BzloC,0.0,0.26666666666666666
Camilo_Mero,RT @blueteamsec1: Cloud-Sniper - Virtual Security Operations Center https://t.co/KkeRHlTN8t #hacktool #kitploit #infosec https://t.co/feyF2…,-0.1,0.1
RealGophersShip,"ory/hydra (1.7.3): OAuth2 Server and OpenID Certified™ OpenID Connect Provider written in Go - cloud native, securi… https://t.co/EhT0GEudlF",0.0,0.0
MikeFry42361907,.@Oracle's latest installment of the #CloudThreatReport series calls for a shift in the way #cybersecurity is perce… https://t.co/Z6IP2yaQc3,0.5,0.9
Storware,"Five critical cloud security challenges and how to overcome them via @helpnetsecurity 

#cloud #security https://t.co/HeFXZUKQkt",0.0,0.8
sjhilt,"This week in #TrendMicro's security news, get the details on @TrendMicro and @Snyksec's partnership to fight open-s… https://t.co/Olnsvr5fw1",0.0,0.0
cybersecboardrm,"RT @cybersecboardrm: Security First in the Cloud Wars
https://t.co/wnEWraP2Qg #cloud #CyberSecurity #infosec #cloudsecurity https://t.co/Vs…",0.25,0.3333333333333333
SCavanna,"Este Jueves, 11 hs (Argentina)  - Zero Trust Security: https://t.co/Zx1cGbvuIY
Cómo adaptarnos al cambio al enfoque… https://t.co/wBePuFOlRX",0.0,0.0
fedscoop,Join your peers at the #FortinetSecuritySummit on 11/12. Hear the most influential leaders in gov’t &amp; Industry disc… https://t.co/Q1pYQgZw9i,0.5,0.5
ciofurtado,.@Gartner_IT analyst Steve Riley picks 3 technologies to action right now from the 2020 Gartner Hype Cycle for… https://t.co/WCyN6BZh5W,0.19285714285714284,0.31785714285714284
CRM_CWS_Cloud,BYOD Security Is Essential With Fluctuating Norms Amid Covid-19 Outbreak https://t.co/p17u9grPuQ https://t.co/6UKRcEzNfn,0.0,0.3
EuroCloudConf,"The @EuroCloudConf Microsoft Azure Virtual Tutorial Series End of Summer Sale is on! 
Select from 8 full day specia… https://t.co/iED2TVjfKb",0.35,0.55
cloudsa,"Join CSA Tampa Chapter September 9th for webinar, Top Cloud Security Challenges. In this overview session, you will… https://t.co/Za9nH5lQP0",0.5,0.5
LyuJinghua,"RT @maurertim: THREAD: In our new @CarnegieEndow @CarnegieCyber paper “Cloud Security: A Primer for Policymakers”, @garretthinck and I expl…",0.13636363636363635,0.45454545454545453
KylaRob66547040,"RT @LindsayRankin7: Cloud-Native as the future of Data Loss Prevention
https://t.co/eZNQrPh7Sd
#cloudnative #dataprivacy #DataSecurity via…",0.0,0.125
gokii174,"RT @_cubbit: Your files with you always, in total security 🔒

Cubbit works on all devices and on any browser via our webapp 💻

Go beyond th…",0.0,0.75
detectrespond,"Critical Insight MDR evolves with Endpoint Detection and Response with MSFT Defender ATP, improving security for re… https://t.co/90Ws8Zaqx6",0.0,0.8
CarnegieCyber,"RT @maurertim: @NCSC - we saw your new “Cloud security guidance” that you released last week: https://t.co/FXufsZMu21

We thought we’d pair…",0.06818181818181818,0.2606060606060606
TheIBMMSPTeam,"Help your clients' discern between real #security vulnerabilities and the false positives, with Intelligent Finding… https://t.co/Hd5pJjUbvc",0.19999999999999998,0.6
RefactrIT,"On Wednesday, September 16 @ 2PM PT, as a part of @BrightTALK summits, Refactr CEO @itascode will explain what DevS… https://t.co/IWKdbu3sUh",0.0,0.0
UrbanNetworkUK,Nearly half (47%) of UK IT leaders have not updated their security strategies to account for their move to cloud en… https://t.co/vVZ5Jw8GaI,-0.16666666666666666,0.16666666666666666
maurertim,"@NCSC - we saw your new “Cloud security guidance” that you released last week: https://t.co/FXufsZMu21

We thought… https://t.co/b00wpB1Jzw",0.06818181818181818,0.2606060606060606
mdrahbar999,"RT @IBMDeveloper: Watch the free, on-demand developer conference for cloud native security. 3 tracks on application security, data security…",0.4,0.8
Mykhel_OG,RT @CiscoUmbrella: 93% of your peers are moving security to the cloud to shore up their defenses. Find out why in this eBook: https://t.co/…,0.0,0.0
tukurbk,"RT @CeoAwareness: As more business moves to the Cloud, Security data is frequently spread across different tools, clouds, and IT environmen…",0.19999999999999998,0.4666666666666666
ViKannan_,"RT @maurertim: THREAD: In our new @CarnegieEndow @CarnegieCyber paper “Cloud Security: A Primer for Policymakers”, @garretthinck and I expl…",0.13636363636363635,0.45454545454545453
constellatio,"RT @GoogleCloud_IT: Il 29 settembre inizia #GoogleCloudNextEMEA 👇 Non perderti 5 settimane di approfondimento su:

➡️  Industry Insights
➡️…",0.0,0.0
ErikBrattberg,"RT @maurertim: THREAD: In our new @CarnegieEndow @CarnegieCyber paper “Cloud Security: A Primer for Policymakers”, @garretthinck and I expl…",0.13636363636363635,0.45454545454545453
CarnegieCyber,"RT @maurertim: THREAD: In our new @CarnegieEndow @CarnegieCyber paper “Cloud Security: A Primer for Policymakers”, @garretthinck and I expl…",0.13636363636363635,0.45454545454545453
realrubberduck1,"RT @sdemarzio75: This week in #TrendMicro's security news, get the details on @TrendMicro and @Snyksec's partnership to fight open-source s…",0.0,0.0
realrubberduck1,"RT @sdemarzio75: This week in #TrendMicro's security news, get the details on @TrendMicro and @Snyksec's partnership to fight open-source s…",0.0,0.0
EdgeConnectSA,Hosting made easy with high availability and security.  Virtual server hosting and rack space options with high spe… https://t.co/zTmFG049ph,0.2511111111111111,0.6377777777777777
Akamai,Gartner shares how to meet the network security needs of your digital business: https://t.co/C0xmXP7MBV https://t.co/PHqJH78RwV,0.0,0.0
NirenMalla,"RT @sdemarzio75: This week in #TrendMicro's security news, get the details on @TrendMicro and @Snyksec's partnership to fight open-source s…",0.0,0.0
sdemarzio75,"This week in #TrendMicro's security news, get the details on @TrendMicro and @Snyksec's partnership to fight open-s… https://t.co/KdcJrfdzIC",0.0,0.0
nathaliecrooz,"RT @LindsayRankin7: Cloud-Native as the future of Data Loss Prevention
https://t.co/eZNQrPh7Sd
#cloudnative #dataprivacy #DataSecurity via…",0.0,0.125
PSE_Security,Bringing our existing customer into the 21st Century with a system upgrade from @OrisecLtd.. 10 minutes of training… https://t.co/9LXNJnBKE1,0.0,0.0
robo10000,RT @Thycotic: Accessing free #WiFi means you're trusting someone else with your data and taking on security risks. Join #EthichalHacker @jo…,0.4,0.8
BillMew,Five critical #cloud #security challenges and how to overcome them - @helpnetsecurity https://t.co/4AgwiYlyRX #cloud #multicloud,0.0,0.8
CEOBlogNation,What Makes Multi-Cloud Security a Major Cyber Challenge For Businesses - @RescueACEO @SpaceoCanada #cloudsecurity… https://t.co/003mBk05q3,0.0625,0.5
turbothq,Looking to secure your GCP cloud resources from internal and external threats? Let Turbot’s cloud governance platfo… https://t.co/8ZLcUHHSXP,0.13333333333333333,0.2333333333333333
JulienBecker100,"RT @caseycoleman: ICYMI: @sandy_carter and I talked all things #PubSec innovation, customer success, and the @AWS_Gov partnership. Check ou…",0.3,0.0
wearekinly,"RT @PexipInc: Secure, private video communications are more important than ever. Learn more about our commitment to security and how Pexip…",0.36,0.595
HermanHmain,RT @CiscoUmbrella: Security is moving to the cloud. New @Gartner_inc #SASE report — how to reduce the complexity:  https://t.co/XFTCIJwKWC,0.13636363636363635,0.45454545454545453
IAM__Network,"New data from Microsoft shows how the pandemic is accelerating the digital transformation of cyber-security 

READ… https://t.co/jrDUSGJb34",0.06818181818181818,0.22727272727272727
LinuxDreams,"RT @xentegra: via #BleepingComputer Blog: ""You have two days left to purchase 2-year TLS/SSL certificates:"" https://t.co/ZVsQKQlYAE
.
.
.
#…",0.0,0.0
sandy_carter,"RT @caseycoleman: ICYMI: @sandy_carter and I talked all things #PubSec innovation, customer success, and the @AWS_Gov partnership. Check ou…",0.3,0.0
charlieisaacs,"RT @caseycoleman: ICYMI: @sandy_carter and I talked all things #PubSec innovation, customer success, and the @AWS_Gov partnership. Check ou…",0.3,0.0
PubSafetyTech,RT @AVSGroupAG: We create clever security #controlroom workplaces with #Intelliscreen #askus solutions for #SmartCity #kvm #traffic #rescue…,0.16666666666666666,0.8333333333333334
ShubhdaC,"RT @maurertim: THREAD: In our new @CarnegieEndow @CarnegieCyber paper “Cloud Security: A Primer for Policymakers”, @garretthinck and I expl…",0.13636363636363635,0.45454545454545453
LlnuxBot,"RT @techdudeinc: RT of #XenTegra: ""via #BleepingComputer Blog: ""You have two days left to purchase 2-year TLS/SSL certificates:"" https://t.…",0.0,0.0
LlnuxBot,"RT @xentegra: via #BleepingComputer Blog: ""You have two days left to purchase 2-year TLS/SSL certificates:"" https://t.co/ZVsQKQlYAE
.
.
.
#…",0.0,0.0
CarnegieEndow,"RT @maurertim: THREAD: In our new @CarnegieEndow @CarnegieCyber paper “Cloud Security: A Primer for Policymakers”, @garretthinck and I expl…",0.13636363636363635,0.45454545454545453
techdudeinc,"RT of #XenTegra: ""via #BleepingComputer Blog: ""You have two days left to purchase 2-year TLS/SSL certificates:""… https://t.co/LYAyQSsyie",0.0,0.0
rapid7,Getting Value Out of Your SIEM Tool: Traditional vs Cloud-Based https://t.co/zkVqFsbJ1s,0.0,0.75
xentegra,"via #BleepingComputer Blog: ""You have two days left to purchase 2-year TLS/SSL certificates:""… https://t.co/hqwrmA0y0m",0.0,0.0
SSXman2,"RT @Thomas_Harrer: You're more likely to work with a #Robot in #SouthKorea than anywhere else in the world.
via @wef 
#AI #MachineLearning…",0.25,0.75
natalierthom,"RT @maurertim: THREAD: In our new @CarnegieEndow @CarnegieCyber paper “Cloud Security: A Primer for Policymakers”, @garretthinck and I expl…",0.13636363636363635,0.45454545454545453
